39.675432996666665, -75.75194979999999, '17:58:51'
39.67543299333333, -75.75194959999999, '17:58:52'
39.67543299, -75.75194939999999, '17:58:53'
39.675432986666664, -75.75194919999998, '17:58:54'
39.67543298333333, -75.75194899999998, '17:58:55'
39.67543298, -75.75194879999998, '17:58:56'
39.67543297666666, -75.75194859999998, '17:58:57'
39.67543297333333, -75.75194839999997, '17:58:58'
39.675432969999996, -75.75194819999997, '17:58:59'
39.67543296666666, -75.75194799999997, '17:59:00'
39.67543296333333, -75.75194779999997, '17:59:01'
39.675432959999995, -75.75194759999997, '17:59:02'
39.67543295666666, -75.75194739999996, '17:59:03'
39.67543295333333, -75.75194719999996, '17:59:04'
39.675432949999994, -75.75194699999996, '17:59:05'
39.67543294666666, -75.75194679999996, '17:59:06'
39.67543294333333, -75.75194659999995, '17:59:07'
39.67543293999999, -75.75194639999995, '17:59:08'
39.67543293666666, -75.75194619999995, '17:59:09'
39.675432933333326, -75.75194599999995, '17:59:10'
39.67543292999999, -75.75194579999994, '17:59:11'
39.67543292666666, -75.75194559999994, '17:59:12'
39.675432923333325, -75.75194539999994, '17:59:13'
39.67543291999999, -75.75194519999994, '17:59:14'
39.67543291666666, -75.75194499999994, '17:59:15'
39.675432913333324, -75.75194479999993, '17:59:16'
39.67543290999999, -75.75194459999993, '17:59:17'
39.67543290666666, -75.75194439999993, '17:59:18'
39.67543290333332, -75.75194419999993, '17:59:19'
39.67543289999999, -75.75194399999992, '17:59:20'
39.675432896666656, -75.75194379999992, '17:59:21'
39.67543289333332, -75.75194359999992, '17:59:22'
39.67543288999999, -75.75194339999992, '17:59:23'
39.675432886666655, -75.75194319999991, '17:59:24'
39.67543288333332, -75.75194299999991, '17:59:25'
39.67543287999999, -75.75194279999991, '17:59:26'
39.675432876666655, -75.75194259999991, '17:59:27'
39.67543287333332, -75.7519423999999, '17:59:28'
39.67543286999999, -75.7519421999999, '17:59:29'
39.675432866666654, -75.7519419999999, '17:59:30'
39.67543286333332, -75.7519417999999, '17:59:31'
39.67543285999999, -75.7519415999999, '17:59:32'
39.67543285666665, -75.7519413999999, '17:59:33'
39.67543285333332, -75.75194119999989, '17:59:34'
39.675432849999986, -75.75194099999989, '17:59:35'
39.67543284666665, -75.75194079999989, '17:59:36'
39.67543284333332, -75.75194059999988, '17:59:37'
39.675432839999985, -75.75194039999988, '17:59:38'
39.67543283666665, -75.75194019999988, '17:59:39'
39.67543283333332, -75.75193999999988, '17:59:40'
39.675432829999984, -75.75193979999987, '17:59:41'
39.67543282666665, -75.75193959999987, '17:59:42'
39.67543282333332, -75.75193939999987, '17:59:43'
39.67543281999998, -75.75193919999987, '17:59:44'
39.67543281666665, -75.75193899999987, '17:59:45'
39.675432813333316, -75.75193879999986, '17:59:46'
39.67543280999998, -75.75193859999986, '17:59:47'
39.67543280666665, -75.75193839999986, '17:59:48'
39.675432803333315, -75.75193819999986, '17:59:49'
39.67543279999998, -75.75193799999985, '17:59:50'
39.67543279666665, -75.75193779999985, '17:59:51'
39.675432793333314, -75.75193759999985, '17:59:52'
39.67543278999998, -75.75193739999985, '17:59:53'
39.67543278666665, -75.75193719999984, '17:59:54'
39.675432783333314, -75.75193699999984, '17:59:55'
39.67543277999998, -75.75193679999984, '17:59:56'
39.675432776666646, -75.75193659999984, '17:59:57'
39.67543277333331, -75.75193639999983, '17:59:58'
39.67543276999998, -75.75193619999983, '17:59:59'
39.675432766666646, -75.75193599999983, '18:00:00'
39.67543276333331, -75.75193579999983, '18:00:01'
39.67543275999998, -75.75193559999983, '18:00:02'
39.675432756666645, -75.75193539999982, '18:00:03'
39.67543275333331, -75.75193519999982, '18:00:04'
39.67543274999998, -75.75193499999982, '18:00:05'
39.675432746666644, -75.75193479999982, '18:00:06'
39.67543274333331, -75.75193459999981, '18:00:07'
39.67543273999998, -75.75193439999981, '18:00:08'
39.67543273666664, -75.75193419999981, '18:00:09'
39.67543273333331, -75.7519339999998, '18:00:10'
39.675432729999976, -75.7519337999998, '18:00:11'
39.67543272666664, -75.7519335999998, '18:00:12'
39.67543272333331, -75.7519333999998, '18:00:13'
39.675432719999975, -75.7519331999998, '18:00:14'
39.67543271666664, -75.7519329999998, '18:00:15'
39.67543271333331, -75.75193279999979, '18:00:16'
39.675432709999974, -75.75193259999979, '18:00:17'
39.67543270666664, -75.75193239999979, '18:00:18'
39.67543270333331, -75.75193219999979, '18:00:19'
39.67543269999997, -75.75193199999978, '18:00:20'
39.67543269666664, -75.75193179999978, '18:00:21'
39.675432693333306, -75.75193159999978, '18:00:22'
39.67543268999997, -75.75193139999978, '18:00:23'
39.67543268666664, -75.75193119999977, '18:00:24'
39.675432683333305, -75.75193099999977, '18:00:25'
39.67543267999997, -75.75193079999977, '18:00:26'
39.67543267666664, -75.75193059999977, '18:00:27'
39.675432673333304, -75.75193039999976, '18:00:28'
39.67543266999997, -75.75193019999976, '18:00:29'
39.67543266666664, -75.75192999999976, '18:00:30'
39.675432663333304, -75.75192979999976, '18:00:31'
39.67543265999997, -75.75192959999976, '18:00:32'
39.675432656666636, -75.75192939999975, '18:00:33'
39.6754326533333, -75.75192919999975, '18:00:34'
39.67543264999997, -75.75192899999975, '18:00:35'
39.675432646666636, -75.75192879999975, '18:00:36'
39.6754326433333, -75.75192859999974, '18:00:37'
39.67543263999997, -75.75192839999974, '18:00:38'
39.675432636666635, -75.75192819999974, '18:00:39'
39.6754326333333, -75.75192799999974, '18:00:40'
39.67543262999997, -75.75192779999973, '18:00:41'
39.675432626666634, -75.75192759999973, '18:00:42'
39.6754326233333, -75.75192739999973, '18:00:43'
39.67543261999997, -75.75192719999973, '18:00:44'
39.67543261666663, -75.75192699999972, '18:00:45'
39.6754326133333, -75.75192679999972, '18:00:46'
39.675432609999966, -75.75192659999972, '18:00:47'
39.67543260666663, -75.75192639999972, '18:00:48'
39.6754326033333, -75.75192619999972, '18:00:49'
39.675432599999965, -75.75192599999971, '18:00:50'
39.67543259666663, -75.75192579999971, '18:00:51'
39.6754325933333, -75.75192559999971, '18:00:52'
39.675432589999964, -75.7519253999997, '18:00:53'
39.67543258666663, -75.7519251999997, '18:00:54'
39.6754325833333, -75.7519249999997, '18:00:55'
39.67543257999996, -75.7519247999997, '18:00:56'
39.67543257666663, -75.7519245999997, '18:00:57'
39.675432573333296, -75.7519243999997, '18:00:58'
39.67543256999996, -75.75192419999969, '18:00:59'
39.67543256666663, -75.75192399999969, '18:01:00'
39.675432563333295, -75.75192379999969, '18:01:01'
39.67543255999996, -75.75192359999969, '18:01:02'
39.67543255666663, -75.75192339999968, '18:01:03'
39.675432553333295, -75.75192319999968, '18:01:04'
39.67543254999996, -75.75192299999968, '18:01:05'
39.67543254666663, -75.75192279999968, '18:01:06'
39.675432543333294, -75.75192259999967, '18:01:07'
39.67543253999996, -75.75192239999967, '18:01:08'
39.67543253666663, -75.75192219999967, '18:01:09'
